Class,Start,End,Length,Date,File,Selection
Opsanus_beta,81.51285016,82.14165273,0.628802563,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,25
Opsanus_beta,83.98995117,84.59969911,0.60974794,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,26
Opsanus_beta,87.00058162,88.16291363,1.16233201,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,27
Opsanus_beta,90.22081293,91.63085504,1.410042111,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,28
Unknown,95.10677387,95.35448397,0.247710101,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,29
Opsanus_beta,97.67914799,98.15551357,0.476365578,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,30
Opsanus_beta,99.20351784,101.4900726,2.286554774,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,31
Unknown,102.7286231,103.1859341,0.457310955,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,32
Opsanus_beta,104.100556,104.7293585,0.628802563,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,33
Opsanus_beta,108.6546109,109.2834135,0.628802563,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,34
Opsanus_beta,110.0076181,110.5030383,0.495420201,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,35
Opsanus_beta,116.3164693,121.8804192,5.563949951,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,36
Opsanus_beta,123.9192639,124.5861757,0.666911809,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,37
Opsanus_beta,127.7492431,128.7210289,0.971785779,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,38
Unknown,129.6165962,129.9595794,0.342983216,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,39
Opsanus_beta,131.4026761,131.9362056,0.533529447,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,40
Unknown,135.5756386,135.8995672,0.323928593,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,41
Unknown,146.2462276,146.62732,0.381092462,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,42
Opsanus_beta,140.358349,141.1014793,0.743130301,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,43
Opsanus_beta,146.6082654,147.2751772,0.666911809,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,44
Opsanus_beta,149.2561433,150.3422568,1.0861135179999999,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,45
Opsanus_beta,152.9527402,153.6958705,0.743130302,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,46
Unknown,158.5166901,158.8596734,0.342983216,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,47
Opsanus_beta,159.7742953,160.5745894,0.800294171,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,48
Opsanus_beta,163.3565644,163.9472577,0.590693317,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,49
Opsanus_beta,166.0728531,166.7588196,0.685966432,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,50
Opsanus_beta,168.1879163,168.6833365,0.495420201,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,51
Unknown,170.3601433,170.7221812,0.36203784,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,52
Unknown,174.7808159,175.3143454,0.533529448,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,53
Opsanus_beta,176.648169,177.8867195,1.238550503,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,54
Opsanus_beta,180.6115306,181.4308794,0.819348794,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,55
Opsanus_beta,182.8358858,183.4265792,0.590693317,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,56
Opsanus_beta,188.7047098,189.7717687,1.067058895,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,57
Opsanus_beta,198.3844583,198.9751516,0.590693316,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,58
Opsanus_beta,193.7732395,195.8883027,2.115063166,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,59
Opsanus_beta,203.291166,203.9199686,0.628802563,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,60
Opsanus_beta,206.5495066,207.6737293,1.124222765,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,61
Opsanus_beta,209.0075529,211.9610195,2.953466583,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,62
Opsanus_beta,225.5531961,226.2582172,0.705021055,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,63
Unknown,221.3230698,221.6279437,0.30487397,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,64
Opsanus_beta,227.8588055,228.6781543,0.819348795,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,65
Opsanus_beta,232.2985327,233.0226084,0.724075679,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,66
Opsanus_beta,239.8893372,241.0897784,1.200441256,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,67
Opsanus_beta,251.4364388,252.0461867,0.60974794,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,68
Opsanus_beta,237.2979084,237.8886018,0.590693316,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,69
Opsanus_beta,246.1773628,246.9014385,0.724075679,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,70
Opsanus_beta,248.5782453,251.3602203,2.781974976,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,71
Opsanus_beta,269.6692825,270.9268877,1.257605126,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,72
Opsanus_beta,264.6960259,265.4201016,0.724075678,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,73
Opsanus_beta,256.2738825,257.0741767,0.800294171,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,74
Unknown,260.5802273,260.999429,0.419201708,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,75
Opsanus_beta,266.9063622,267.878148,0.97178578,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,76
Opsanus_beta,273.0403925,273.9169051,0.876512664,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,77
Opsanus_beta,275.9366952,276.6988801,0.762184925,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,78
Opsanus_beta,286.4929564,287.4266329,0.933676532,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,79
Opsanus_beta,288.6080195,290.2657718,1.657752211,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,80
Opsanus_beta,279.2521996,280.1287123,0.876512664,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,81
Opsanus_beta,282.3771578,283.1393427,0.762184924,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,82
Opsanus_beta,291.9548077,292.697938,0.743130302,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,83
Opsanus_beta,295.5180222,296.2611525,0.743130301,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,84
Unknown,293.0409212,293.2695767,0.228655478,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,85
Unknown,295.0035474,295.4608584,0.457310955,4/27/2018,2018-04-27T021000_0004e9e50005718b_2.0.wav,86
Bairdiella_chrysoura,0.038109246,299.9959864,299.9578771,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,1
Opsanus_beta,1.371932865,1.962626181,0.590693316,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,2
Unknown,5.640168443,5.92598779,0.285819347,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,3
Opsanus_beta,6.326134876,8.250651811,1.924516935,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,4
Opsanus_beta,9.546366183,10.19422337,0.647857186,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,5
Opsanus_beta,12.55699664,13.1857992,0.628802563,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,6
Opsanus_beta,14.13853036,14.90071528,0.762184925,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,7
Opsanus_beta,18.68839215,19.45057707,0.762184925,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,8
Opsanus_beta,26.04347667,27.18675406,1.143277388,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,9
Opsanus_beta,30.8452417,31.45498964,0.60974794,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,10
Tursiops_truncatus_Whistle,14.3473437,16.13847828,1.791134573,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,11
Opsanus_beta,20.73587988,21.38373707,0.647857186,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,12
Opsanus_beta,23.34636325,24.18476667,0.838403418,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,13
Tursiops_truncatus_Whistle,33.8851413,34.6659136,0.780772296,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,14
Opsanus_beta,33.22025714,35.06855558,1.848298442,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,15
Opsanus_beta,35.71641277,46.88242192,11.16600915,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,16
Tursiops_truncatus_Whistle,46.86781485,48.44934857,1.581533719,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,17
Opsanus_beta,48.42859232,49.8957983,1.46720598,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,18
Opsanus_beta,52.54439091,53.26846659,0.724075678,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,19
Cynoscion_nebulosus,55.7455676,56.27909704,0.533529447,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,20
Opsanus_beta,56.86979036,57.51764755,0.647857186,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,21
Opsanus_beta,58.56565182,59.11823589,0.55258407,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,22
Tursiops_truncatus_Whistle,54.72632005,55.58813363,0.86181358,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,23
Tursiops_truncatus_Whistle,59.76912879,61.6464782,1.877349412,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,24
Tursiops_truncatus_Whistle,64.08546996,65.87660453,1.791134573,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,25
Opsanus_beta,65.46093507,66.22311999,0.762184925,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,26
Opsanus_beta,67.00435954,67.59505286,0.590693316,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,27
Opsanus_beta,70.60568331,74.89297351,4.287290202,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,28
Opsanus_beta,77.11731928,77.82234034,0.705021056,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,29
Opsanus_beta,80.31849597,82.07152129,1.753025327,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,30
Tursiops_truncatus_Whistle,81.655457,82.35187714,0.696420135,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,31
Opsanus_beta,84.29914608,84.83267552,0.533529447,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,32
Opsanus_beta,87.30977653,88.45305392,1.143277387,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,33
Opsanus_beta,89.5963313,90.37757085,0.781239548,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,34
Opsanus_beta,90.71288962,92.14198635,1.429096734,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,35
Opsanus_beta,96.81036902,97.57255394,0.762184924,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,36
Opsanus_beta,103.1555585,104.3369452,1.181386634,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,37
Opsanus_beta,93.81879319,94.7334151,0.91462191,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,38
Opsanus_beta,98.90637756,101.7264618,2.820084221,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,39
Cynoscion_nebulosus,95.34316304,95.76236475,0.419201709,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,40
Cynoscion_nebulosus,101.7836257,102.221882,0.438256332,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,41
Opsanus_beta,109.5372799,111.652343,2.115063166,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,42
Opsanus_beta,113.1767129,113.9388978,0.762184925,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,43
Opsanus_beta,117.1972384,118.0928057,0.895567287,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,44
Opsanus_beta,121.4464193,122.1323858,0.685966432,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,45
Cynoscion_nebulosus,123.3277819,123.7850928,0.457310955,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,46
Opsanus_beta,124.3948408,125.0998618,0.705021056,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,47
Opsanus_beta,128.0914377,128.834568,0.743130302,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,48
Opsanus_beta,129.7301352,130.0921731,0.362037839,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,50
Opsanus_beta,132.626438,133.4267321,0.800294171,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,51
Opsanus_beta,138.0951148,140.2673418,2.1722270359999998,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,52
Opsanus_beta,134.646228,135.3512491,0.705021056,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,53
Unknown,136.3801987,136.818455,0.438256332,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,54
Opsanus_beta,141.5805334,142.2283906,0.647857187,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,55
Unknown,144.1338529,144.5149454,0.381092463,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,56
Opsanus_beta,146.5918993,147.2778658,0.685966432,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,57
Opsanus_beta,151.5842106,153.9660385,2.38182789,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,58
Unknown,150.6695887,151.0887904,0.419201709,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,59
Opsanus_beta,155.9858285,157.7388538,1.753025327,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,60
Tursiops_truncatus_Whistle,159.752452,161.3363873,1.583935326,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,61
Opsanus_beta,159.2928296,160.0550145,0.762184924,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,62
Opsanus_beta,160.9124725,161.446002,0.533529447,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,63
Opsanus_beta,162.8750987,163.3895735,0.514474824,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,64
Tursiops_truncatus_Whistle,165.6761283,166.552641,0.876512663,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,65
Opsanus_beta,166.4192586,167.3529351,0.933676533,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,66
Opsanus_beta,168.9344689,169.4489437,0.514474824,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,67
Opsanus_beta,167.562536,167.86741,0.30487397,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,68
Opsanus_beta,171.4877884,172.211864,0.724075679,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,69
Opsanus_beta,173.2217591,174.0411079,0.819348794,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,70
Opsanus_beta,169.7538177,170.3064017,0.552584071,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,71
Opsanus_beta,176.0748884,180.0001408,3.925252363,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,72
Opsanus_beta,183.6586284,193.7194694,10.06084101,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,73
Tursiops_truncatus_Whistle,195.7578892,196.6488107,0.890921436,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,74
Opsanus_beta,195.3522782,205.5846108,10.23233261,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,75
Opsanus_beta,207.5853462,211.5296532,3.944306986,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,76
Opsanus_beta,212.8428448,219.9883285,7.14548367,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,77
Unknown,220.6742949,221.0172781,0.342983216,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,78
Opsanus_beta,222.9989589,223.9897993,0.990840402,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,79
Opsanus_beta,225.6284969,225.8380978,0.209600854,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,80
Opsanus_beta,227.648287,228.0865433,0.438256332,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,81
Opsanus_beta,230.0025474,232.7654677,2.762920352,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,82
Unknown,233.4514341,233.7372535,0.285819347,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,83
Opsanus_beta,234.4994384,236.6907201,2.191281659,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,84
Opsanus_beta,237.7006151,239.9109514,2.210336282,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,85
Opsanus_beta,240.4825901,246.6753426,6.192752514,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,86
Opsanus_beta,248.4571111,258.8799899,10.42287885,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,87
Opsanus_beta,261.2046539,265.853982,4.649328041,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,88
Opsanus_beta,269.4494169,271.164333,1.71491608,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,89
Opsanus_beta,273.0316861,282.1016867,9.070000605,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,90
Opsanus_beta,295.9692509,296.3312887,0.362037839,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,91
Opsanus_beta,297.5698392,298.084314,0.514474824,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,92
Opsanus_beta,283.6409097,291.6819607,8.041050956,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,93
Opsanus_beta,292.7871288,293.3397129,0.552584071,4/27/2018,2018-04-27T030000_0004e9e50005718b_2.0.wav,94
Tursiops_truncatus_Echo,1.46720598,3.925252363,2.458046383,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,1
Tursiops_truncatus_Echo,6.973992062,13.89082025,6.916828192,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,3
Opsanus_beta,15.83439181,16.34886664,0.514474825,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,4
Tursiops_truncatus_Echo,17.00032175,23.25023813,6.249916383,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,5
Opsanus_beta,18.86767482,19.57269587,0.705021056,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,6
Tursiops_truncatus_Whistle,21.93903319,22.9448186,1.005785406,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,7
Tursiops_truncatus_Echo,25.94302943,32.66931139,6.726281961,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,8
Tursiops_truncatus_Echo,37.02515445,38.20654108,1.181386633,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,9
Tursiops_truncatus_Echo,42.01746571,43.99914651,1.981680805,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,10
Opsanus_beta,55.63038667,56.22107999,0.590693317,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,11
Opsanus_beta,63.1569628,63.86198386,0.705021055,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,12
Tursiops_truncatus_Echo,48.14191978,60.98473577,12.84281598,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,13
Opsanus_beta,74.66869872,75.3927744,0.724075679,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,14
Tursiops_truncatus_Echo,77.38840494,90.2883848,12.89997985,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,15
Opsanus_beta,87.35397283,87.96372077,0.60974794,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,16
Opsanus_beta,83.42872047,84.00035917,0.571638693,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,17
Tursiops_truncatus_Echo,91.64740984,103.0039652,11.35655538,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,18
Tursiops_truncatus_Echo,103.5558367,122.4961321,18.94029538,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,19
Tursiops_truncatus_Echo,124.5862402,144.2315566,19.64531644,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,20
Tursiops_truncatus_Echo,149.0101396,150.153417,1.143277387,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,21
Tursiops_truncatus_Echo,154.4970728,172.0463807,17.54930789,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,22
Tursiops_truncatus_Echo,173.4695887,176.2896729,2.820084222,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,23
Tursiops_truncatus_Echo,183.7660851,205.2597,21.49361488,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,24
Tursiops_truncatus_Echo,214.4624878,228.1437072,13.6812194,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,25
Tursiops_truncatus_Echo,231.1804757,246.5575566,15.37708086,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,26
Tursiops_truncatus_Echo,250.1217988,250.9030383,0.781239548,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,27
Tursiops_truncatus_Echo,254.9997823,299.9959864,44.99620408,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,28
Tursiops_truncatus_Whistle,269.1791105,270.2271147,1.048004271,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,29
Tursiops_truncatus_Whistle,269.6364214,270.1508962,0.514474824,4/27/2018,2018-04-27T164500_0004e9e50005718b_2.0.wav,30
Tursiops_truncatus_Echo,7.817632913,42.4237046,34.60607169,4/27/2018,2018-04-27T180000_0004e9e50005718b_2.0.wav,1
Tursiops_truncatus_Echo,0,4.954202011,4.954202011,4/27/2018,2018-04-27T180000_0004e9e50005718b_2.0.wav,2
Opsanus_beta,75.09916636,76.4520446,1.352878241,4/27/2018,2018-04-27T180000_0004e9e50005718b_2.0.wav,3
Tursiops_truncatus_Echo,170.0145551,200.0431092,30.02855415,4/27/2018,2018-04-27T180000_0004e9e50005718b_2.0.wav,4
Tursiops_truncatus_Whistle,3.467941408,4.858928895,1.390987487,4/27/2018,2018-04-27T180000_0004e9e50005718b_2.0.wav,5
Unknown,70.37361983,70.71660305,0.342983217,4/27/2018,2018-04-27T180000_0004e9e50005718b_2.0.wav,8
Unknown,71.70744345,71.99326279,0.285819347,4/27/2018,2018-04-27T180000_0004e9e50005718b_2.0.wav,9
Opsanus_beta,104.5232994,105.152102,0.628802563,4/27/2018,2018-04-27T180000_0004e9e50005718b_2.0.wav,10
Tursiops_truncatus_Whistle,153.0904435,154.6761609,1.585717369,4/27/2018,2018-04-27T180000_0004e9e50005718b_2.0.wav,11
Tursiops_truncatus_Whistle,162.0029711,162.4176415,0.414670427,4/27/2018,2018-04-27T180000_0004e9e50005718b_2.0.wav,12
Tursiops_truncatus_Echo,164.7710565,168.0103424,3.23928593,4/27/2018,2018-04-27T180000_0004e9e50005718b_2.0.wav,13
Opsanus_beta,180.9805684,182.4287198,1.448151357,4/27/2018,2018-04-27T180000_0004e9e50005718b_2.0.wav,14
Opsanus_beta,257.8138487,258.5188698,0.705021056,4/27/2018,2018-04-27T180000_0004e9e50005718b_2.0.wav,15
Opsanus_beta,18.98141905,19.77116734,0.789748294,4/27/2018,2018-04-27T190500_0004e9e50005718b_2.0.wav,1
Opsanus_beta,96.25777614,97.04752443,0.789748294,4/27/2018,2018-04-27T190500_0004e9e50005718b_2.0.wav,2
Opsanus_beta,162.6212873,164.0694387,1.448151357,4/27/2018,2018-04-27T192000_0004e9e50005718b_2.0.wav,1
Unknown,189.787346,190.8544049,1.067058895,4/27/2018,2018-04-27T192000_0004e9e50005718b_2.0.wav,2
Unknown,295.1490299,295.701614,0.55258407,4/27/2018,2018-04-27T192000_0004e9e50005718b_2.0.wav,3
Opsanus_beta,42.15779069,42.900921,0.743130301,4/27/2018,2018-04-27T202500_0004e9e50005718b_2.0.wav,1
Unknown,109.6836346,110.0837816,0.400147086,4/27/2018,2018-04-27T202500_0004e9e50005718b_2.0.wav,2
Unknown,127.4565433,127.7614173,0.304873969,4/27/2018,2018-04-27T202500_0004e9e50005718b_2.0.wav,3
Opsanus_beta,131.9153251,132.4679092,0.55258407,4/27/2018,2018-04-27T202500_0004e9e50005718b_2.0.wav,4
Opsanus_beta,157.8792457,158.4318298,0.552584071,4/27/2018,2018-04-27T202500_0004e9e50005718b_2.0.wav,5
Unknown,183.9687505,184.2355152,0.266764723,4/27/2018,2018-04-27T202500_0004e9e50005718b_2.0.wav,6
Opsanus_beta,210.4972908,210.9546017,0.457310955,4/27/2018,2018-04-27T202500_0004e9e50005718b_2.0.wav,7
Opsanus_beta,251.8807774,252.357143,0.476365578,4/27/2018,2018-04-27T202500_0004e9e50005718b_2.0.wav,8
Opsanus_beta,16.57259346,17.46185457,0.889261112,4/27/2018,2018-04-27T204000_0004e9e50005718b_2.0.wav,1
Opsanus_beta,68.22728134,69.11654245,0.889261112,4/27/2018,2018-04-27T204000_0004e9e50005718b_2.0.wav,2
Opsanus_beta,184.2276499,184.7665961,0.538946129,4/27/2018,2018-04-27T204000_0004e9e50005718b_2.0.wav,3
Opsanus_beta,208.8622614,210.2365741,1.374312628,4/27/2018,2018-04-27T204000_0004e9e50005718b_2.0.wav,4
Unknown,227.3178561,228.099328,0.781471887,4/27/2018,2018-04-27T204000_0004e9e50005718b_2.0.wav,5
Unknown,238.8138584,239.487541,0.673682661,4/27/2018,2018-04-27T204000_0004e9e50005718b_2.0.wav,6
Unknown,11.90913945,12.15684955,0.2477101,4/27/2018,2018-04-27T204500_0004e9e50005718b_2.0.wav,1
Opsanus_beta,21.27202745,21.82461152,0.55258407,4/27/2018,2018-04-27T204500_0004e9e50005718b_2.0.wav,2
Unknown,29.59889776,29.8847171,0.285819347,4/27/2018,2018-04-27T204500_0004e9e50005718b_2.0.wav,3
